Fecha,Nubes,B02,B03,B04,B08,B05,B06,B07,B11,B12,B01,B09,Estacion
2018-10-16T11:05:23Z,0.02,1124,1184,1068,1363,1361,1235,1318,1406,1286,744,1705,48
2018-08-12T10:58:40Z,2.02,623,706,690,1018,937,1055,1118,1342,1089,943,1774,48
2018-08-27T11:06:38Z,0,678,710,677,874,820,1113,1056,1177,1056,821,1643,48
2018-08-15T11:18:26Z,0,724,830,843,1230,1089,1257,1298,1267,1170,786,1704,48
2018-01-29T11:03:06Z,0,711,779,785,1015,757,926,955,1098,966,600,1690,49
2018-02-21T11:12:02Z,0.79,828,1003,862,775,764,796,779,1055,959,966,1915,49
2017-12-23T11:14:45Z,0,620,662,678,1026,872,929,845,1222,1166,504,1823,49
2018-07-23T11:05:18Z,0,1404,1830,1946,2720,1472,1639,2127,2270,1628,1161,3360,49
2017-12-05T11:04:26Z,0,366,520,508,888,582,698,890,1245,997,562,1978,49
2019-02-16T11:20:02Z,0,762,910,915,1150,926,981,994,1251,1076,835,2007,49
2018-07-16T11:10:23Z,1.22,887,1372,1300,2828,1363,2028,2132,2042,1541,1000,3010,49
2018-02-18T11:05:29Z,4.18,884,1073,934,1083,828,746,709,1198,1097,878,2001,49
2018-06-16T11:12:45Z,0.17,622,1224,1206,3130,1843,2573,2699,2269,1718,1160,3459,49
2019-02-11T11:19:59Z,8.31,702,861,996,1382,1150,1061,1361,1494,1397,756,1881,49
2018-07-03T10:59:38Z,0.06,1212,1566,1476,2756,1519,1734,1825,2005,1545,1006,3246,49
2017-11-05T11:02:31Z,6.47,3709,4118,4354,4240,4234,4304,4369,4515,4457,3342,4774,49
2018-06-21T11:13:49Z,0,1004,1172,1386,2576,1439,1873,2142,1925,1695,1007,3001,49
2018-01-27T11:13:22Z,7.1,2585,2501,2470,3245,2765,2924,2948,3246,2961,2874,3953,49
2018-07-18T11:03:26Z,1.3,1188,1686,1640,2030,1357,1455,1725,1600,1296,1062,3231,49
2018-07-08T11:02:15Z,0.1,1482,1686,1520,2442,1366,1846,1773,1676,1463,1129,3490,49
2018-09-19T11:12:56Z,1.62,790,1016,885,1400,1118,1176,1320,1365,1189,525,2270,49
2018-01-19T11:08:40Z,0,483,577,617,895,829,544,664,1131,917,629,1689,49
2018-02-08T11:02:11Z,0.23,613,805,569,625,474,594,532,868,779,976,1798,49
2018-01-22T11:13:42Z,6.21,661,676,633,840,581,551,839,1131,949,778,1664,49
2018-06-13T11:09:57Z,0.42,1468,1452,1654,3510,1890,2027,2580,2343,1717,1132,3742,49
2017-12-18T11:14:49Z,0.21,549,612,806,964,739,744,897,1185,1007,506,1723,49
2018-07-13T11:05:21Z,1.27,1414,1516,1732,3626,2046,2668,2820,2638,2073,1258,3852,49
2019-02-13T11:10:06Z,0,742,852,557,676,775,521,568,802,765,836,1916,49
2017-07-01T11:17:46Z,0.97,616,1099,1066,2827,1759,2253,2605,2265,1760,1035,3129,49
2018-07-26T11:16:15Z,0,598,940,1136,2654,1478,2220,2354,2054,1626,954,2982,49
2018-07-06T11:09:18Z,3.4,1003,1248,1364,2624,1524,1901,1989,1894,1507,981,2941,49
2017-11-18T11:16:33Z,0,321,453,474,894,526,834,787,1168,906,533,1673,49
2018-08-25T11:16:24Z,0,970,1232,1220,2220,1471,1649,1827,1804,1337,890,2751,49
2018-02-06T11:17:36Z,2.48,470,586,674,1052,732,658,705,1090,789,534,1816,49
2019-03-10T11:26:22Z,0,837,919,957,1205,1035,1138,1005,1457,1195,1021,2377,49
2019-02-08T11:10:03Z,0,678,1382,828,1596,1145,828,2023,1517,1097,837,1944,49
2017-10-26T11:07:17Z,0,366,693,478,972,797,603,948,1331,948,735,2137,49
2019-01-04T11:10:05Z,0.02,517,638,660,733,547,749,764,874,768,661,1680,49
2018-06-26T11:18:03Z,0,948,1316,1456,2834,1704,2263,2476,2182,1676,1010,3169,49
2017-10-29T11:11:56Z,0,314,506,239,510,375,407,531,1001,661,685,1990,49
2019-01-27T11:20:03Z,1.42,566,744,508,515,569,478,524,747,684,692,1489,49
2018-08-07T10:59:12Z,1.38,1320,1414,1478,2260,1515,1818,2005,1778,1408,1018,3059,49
2017-07-31T11:12:20Z,0,1175,1479,1348,2450,1591,1933,2053,2106,1564,930,2837,49
2018-08-10T11:17:43Z,2.95,1005,1288,1260,1762,1293,1475,1647,1569,1281,872,2377,49
2018-09-16T11:09:46Z,4.21,703,959,765,1013,655,684,756,991,884,808,2505,49
2018-01-17T11:14:03Z,0.01,548,677,561,830,660,539,689,1456,864,652,1316,49
2017-09-19T11:18:08Z,1.21,505,729,925,1814,1121,1561,1643,1679,1262,666,2288,49
2019-02-08T11:10:03Z,0,552,803,764,1035,1001,744,773,1404,1037,854,1897,49
2018-06-13T10:57:37Z,1.11,1416,1438,1630,3738,1983,2233,2771,2449,1801,1122,3735,49
2018-06-23T11:05:20Z,0,1300,1882,1925,3646,2080,2422,2624,2460,1888,1164,3744,49
2018-07-11T11:11:39Z,0.01,1168,1388,1424,2156,1393,1824,1977,1842,1631,876,2925,49
2017-04-09T11:05:29Z,0,869,1191,1293,2063,1288,1485,1642,1722,1182,1412,2849,49
2017-06-21T11:12:22Z,0.11,753,954,942,2916,1714,2328,2547,2343,1766,881,3148,49
2019-02-21T11:20:00Z,0,774,969,1088,1776,1340,1586,1543,1839,1682,868,2136,49
2019-03-18T11:34:05Z,0.03,782,1002,1126,1264,991,989,1032,1248,1152,870,2330,49
2017-10-16T11:03:13Z,0,409,639,565,1144,922,801,1097,1418,937,617,2268,49
2019-02-26T11:34:02Z,0,771,899,903,1230,938,933,883,1143,1047,877,2074,49
2019-01-09T11:10:02Z,0,597,673,737,1022,904,864,883,1438,1043,744,1864,49
2018-10-04T11:19:20Z,0,494,559,489,1592,825,1325,1351,1370,1088,700,2310,49
2017-05-02T11:09:37Z,4.49,447,707,866,2597,1251,1987,2257,1926,1460,911,2939,49
2017-06-11T11:10:12Z,8.13,808,1052,1235,2751,1830,2357,2662,2420,1873,1141,3046,49
2019-01-02T11:19:57Z,0.06,600,593,934,1350,758,990,943,1479,1240,629,1719,49
2019-01-14T11:10:03Z,0,674,618,556,604,527,441,482,857,660,750,1666,49
2018-10-29T11:17:09Z,5.15,523,707,505,811,573,665,680,804,751,475,1908,49
2017-05-22T11:09:12Z,0.02,542,938,746,2873,1496,2196,2498,2167,1696,915,3076,49
2018-08-02T10:59:38Z,0,1300,1518,1826,2852,1615,1953,2135,2145,1568,1053,3170,49
2017-07-28T11:04:06Z,0,1060,1389,1422,2954,1728,2179,2334,2292,1692,1049,3392,49
2018-08-20T11:14:59Z,0,1036,1482,1284,1588,1234,1223,1383,1326,1117,833,2333,49
2018-09-01T10:59:39Z,0,1194,1330,1633,2517,1459,1901,2104,2118,1590,1050,3152,49
2018-12-30T11:10:00Z,0,536,629,875,1238,734,794,1308,1614,1278,658,2019,49
2017-09-16T11:05:23Z,2.59,579,775,828,2003,1203,1542,1637,1915,1456,793,2796,49
2017-10-19T11:12:35Z,4.4,332,446,496,1032,780,883,1029,1193,749,372,1923,49
2019-03-13T11:36:26Z,0.36,859,1158,1144,1698,1393,1507,1389,1756,1486,951,2380,49
2019-01-12T11:19:58Z,0.91,602,860,938,1488,1099,1242,1346,1473,1341,678,1738,49
2019-02-03T11:10:07Z,0.3,651,665,712,806,615,707,934,931,765,811,1798,49
2017-08-17T11:05:25Z,0,952,1472,1679,2396,1332,1628,1783,2075,1516,1061,3051,49
2017-06-18T11:04:15Z,1.46,1114,1671,1460,3331,1898,2206,2342,2344,1740,1145,3676,49
2017-07-21T11:07:58Z,0,1239,1356,1202,2463,1443,1607,1611,1950,1471,1096,3150,49
2019-03-15T11:22:34Z,0,820,1084,814,915,857,814,767,935,887,919,2253,49
2017-10-09T11:15:00Z,0,406,406,435,1297,928,1228,1142,1440,1183,635,2388,49
2018-11-30T11:09:58Z,5.25,5160,5492,5864,6532,5969,6200,6317,6310,5638,4371,6101,49
2019-01-07T11:20:01Z,0,555,735,599,734,521,529,567,733,723,608,1653,49
2018-10-01T11:05:40Z,0,777,1008,920,1690,862,977,1342,1509,967,752,2687,49
2017-04-12T11:17:08Z,0,693,1056,811,2105,1370,1808,1957,1722,1393,964,2582,49
2017-06-01T11:12:25Z,1.04,712,811,790,2881,1714,2453,2656,2239,1746,954,2884,49
2017-07-11T11:12:23Z,0,616,955,673,2952,1769,2412,2614,2347,1776,1017,3171,49
2019-02-06T11:20:03Z,0,617,684,770,999,831,581,902,1062,923,879,1687,49
2018-10-24T11:18:39Z,0,346,571,522,939,705,652,760,1075,854,475,2095,49
2017-05-19T11:05:30Z,0.27,771,1219,1070,3434,1628,2353,2714,2283,1797,980,3587,49
2018-07-31T11:14:37Z,0,1058,1230,1178,1912,1242,1300,1492,1473,1310,888,2804,49
2017-10-06T10:59:37Z,0.01,507,461,453,1293,864,1166,1058,1516,995,634,2485,49
2018-08-15T11:18:26Z,0,956,1394,1322,2392,1322,1577,1783,1733,1275,855,2590,49
2018-08-30T11:14:49Z,0.18,1140,1204,1140,1534,1101,1114,1262,1216,1042,836,2348,49
2018-09-29T11:10:54Z,0.06,733,1052,986,1650,1222,1245,1291,1391,1175,618,2312,49
2017-09-06T11:01:39Z,1.89,886,1036,1143,1786,1128,1256,1546,1830,1234,951,2653,49
2018-10-09T11:18:54Z,6.27,760,862,908,1476,1006,1160,1201,1286,1111,604,2244,49
2018-07-28T11:06:04Z,0,1384,1506,1368,2408,1208,1569,1845,1698,1269,1106,3189,49
2017-09-29T11:16:02Z,0.2,562,683,741,1606,949,1161,1341,1565,1216,642,2294,49
2018-10-16T11:05:23Z,0.02,264,442,353,997,674,790,961,958,786,494,2298,49
2018-08-27T11:06:38Z,0,971,1356,1076,1467,1223,1095,1224,1240,1020,959,2754,49
2018-09-24T11:14:16Z,0,695,788,794,1884,1094,1425,1580,1526,1199,710,2310,49
2017-08-20T11:12:20Z,0,860,1106,995,2255,1453,1887,1885,2019,1530,950,2714,49
2018-08-12T10:58:40Z,2.02,1102,1678,1276,2004,1352,1366,1593,1867,1297,1133,3000,49
2018-10-06T11:00:30Z,9.38,757,882,809,1409,927,1096,1178,1228,891,676,2455,49
2018-01-29T11:03:06Z,0,1272,1169,1271,1416,1407,1540,1381,1687,1460,483,1222,50
2019-03-18T11:34:05Z,0.03,1186,1260,1648,1652,1416,1589,1592,1438,1353,746,1644,50
2017-11-05T11:02:31Z,6.47,1226,1318,1483,1478,1956,1788,1971,1889,1826,1349,2055,50
2018-01-22T11:13:42Z,6.21,1071,1140,1230,1302,1374,1414,1352,1194,1136,604,1132,50
2018-02-18T11:05:29Z,4.18,1243,1214,1410,1426,1743,1620,1759,1577,1584,766,1653,50
2017-12-18T11:14:49Z,0.21,862,1010,1196,1301,1135,1162,1232,1067,863,296,833,50
2018-06-16T11:12:45Z,0.17,1696,1690,1836,2156,2023,2088,2232,2136,1845,1317,2843,50
2017-12-23T11:14:45Z,0,939,1063,1207,1251,975,1103,1158,1000,967,268,913,50
2017-09-16T11:05:23Z,2.59,1413,1523,1636,1695,1668,1867,1817,1800,1590,1159,2195,50
2018-02-21T11:12:02Z,0.79,1237,1125,1502,1456,1532,1560,1417,1488,1461,838,1706,50
2017-09-19T11:18:08Z,1.21,1142,1250,1477,1475,1556,1647,1645,1648,1381,923,1963,50
2019-02-16T11:20:02Z,0,1378,1538,1664,1798,1470,1473,1450,1522,1398,712,1627,50
2019-02-08T11:10:03Z,0,1132,705,1568,876,1556,1406,1684,1593,934,742,1615,50
2017-08-17T11:05:25Z,0,1517,1595,1622,1671,1942,1908,1999,2000,1849,1279,2396,50
2017-10-26T11:07:17Z,0,1071,1243,1229,1319,1509,1701,1589,1723,1624,1139,1962,50
2019-02-11T11:19:59Z,8.31,1328,1382,1558,1672,1236,1374,1403,1266,1034,582,1249,50
2019-03-15T11:22:34Z,0,1166,1350,1415,1608,1452,1493,1701,1759,1595,907,1919,50
2017-10-29T11:11:56Z,0,1007,1059,1272,1314,1523,1541,1479,1462,1383,999,1697,50
2018-06-26T11:18:03Z,0,1476,1678,1766,1832,1880,1932,1958,2160,1822,1331,2609,50
2018-01-27T11:13:22Z,7.1,1315,1266,1422,1457,1308,1366,1386,1226,1144,663,993,50
2019-02-13T11:10:06Z,0,1252,1340,1592,1628,1731,1697,1796,1634,1501,864,1662,50
2018-07-13T11:05:21Z,1.27,1608,1726,2018,2008,2071,2234,2335,2438,2224,1495,2287,50
2018-06-21T11:13:49Z,0,1440,1716,1770,2016,1927,2142,2050,2094,1969,1272,2701,50
2018-08-10T11:17:43Z,2.95,1390,1486,1590,1846,1797,1926,1886,1858,1682,1092,2214,50
2019-02-06T11:20:03Z,0,1104,1394,1534,1582,1514,1337,1532,1439,1423,536,1275,50
2019-02-08T11:10:03Z,0,1086,1312,1449,1585,1587,1454,1730,1551,1457,742,1410,50
2017-12-05T11:04:26Z,0,979,1005,1211,1325,1243,1137,1278,1124,1014,255,931,50
2018-01-19T11:08:40Z,0,1065,1193,1347,1384,1367,1553,1608,1468,1531,256,919,50
2018-02-08T11:02:11Z,0.23,951,1008,1170,1264,1634,1635,1564,1656,1515,701,1135,50
2018-10-29T11:17:09Z,5.15,1470,1704,2026,2092,1624,1867,1831,1613,1573,786,1630,50
2018-06-13T11:09:57Z,0.42,1982,2138,2310,2328,2426,2523,2314,2402,2180,1731,2918,50
2017-04-09T11:05:29Z,0,1446,1572,1544,1618,1692,1604,1628,1718,1636,1416,1893,50
2017-09-06T11:01:39Z,1.89,1341,1519,1687,1694,1827,1918,1922,1857,1691,1166,2050,50
2017-10-16T11:03:13Z,0,1066,1275,1433,1350,1477,1653,1595,1728,1643,840,1748,50
2017-07-01T11:17:46Z,0.97,1547,1662,1994,1903,1847,1868,1950,2073,1759,1218,2266,50
2018-07-26T11:16:15Z,0,1274,1466,1578,1830,1761,1837,1863,1840,1714,1193,2218,50
2017-10-19T11:12:35Z,4.4,1260,1320,1437,1432,1328,1579,1523,1505,1356,670,1533,50
2017-11-18T11:16:33Z,0,890,1115,1127,1126,907,1037,1218,1122,1008,620,1154,50
2018-08-25T11:16:24Z,0,1084,1234,1446,1582,1580,1651,1772,1736,1553,1098,2282,50
2018-09-19T11:12:56Z,1.62,1244,1426,1620,1876,1596,1755,1862,1657,1518,723,1776,50
2019-03-10T11:26:22Z,0,1360,1360,1670,1731,1446,1475,1738,1600,1549,863,1626,50
2017-10-06T10:59:37Z,0.01,1238,1418,1501,1570,1551,1599,1600,1661,1523,836,1838,50
2018-06-23T11:05:20Z,0,1688,1978,1910,2010,2176,2301,2120,2374,2138,1627,2867,50
2019-01-04T11:10:05Z,0.02,1288,1490,1650,1706,1363,1451,1747,1576,1447,617,1146,50
2017-10-09T11:15:00Z,0,1017,1157,1372,1389,1330,1584,1450,1474,1303,822,1653,50
2018-07-11T11:11:39Z,0.01,1380,1432,1698,1910,1924,2048,2026,1992,1926,1081,1975,50
2019-01-27T11:20:03Z,1.42,1262,1636,1660,1970,1588,1477,1529,1412,1416,641,1405,50
2018-08-07T10:59:12Z,1.38,1522,1664,1830,2110,1965,2072,2199,2196,1967,1228,2480,50
2017-07-31T11:12:20Z,0,1409,1666,1785,1788,1742,1964,1928,1936,1668,1127,2269,50
2019-02-26T11:34:02Z,0,1280,1408,1580,1694,1482,1397,1591,1433,1304,719,1476,50
2018-09-16T11:09:46Z,4.21,1372,1460,1644,1578,1759,1721,1896,1959,1754,999,1917,50
2018-01-17T11:14:03Z,0.01,961,1057,1289,1284,968,1085,1086,1027,974,577,824,50
2018-02-06T11:17:36Z,2.48,1226,1215,1448,1584,1315,1277,1502,1174,1022,641,1160,50
2018-10-24T11:18:39Z,0,982,1148,1342,1332,1737,1734,1569,1622,1562,796,1952,50
2018-06-13T10:57:37Z,1.11,0,0,0,0,0,0,0,0,0,0,0,50
2019-01-14T11:10:03Z,0,1340,1390,1556,1600,1371,1399,1631,1562,1384,650,1174,50
2017-08-20T11:12:20Z,0,1208,1326,1571,1455,1567,1783,1735,1711,1570,1064,1906,50
2017-05-22T11:09:12Z,0.02,1373,1564,1769,1923,1753,2092,2129,1879,1597,1265,2125,50
2017-06-21T11:12:22Z,0.11,1309,1567,1766,1770,1630,2000,2021,2023,1686,1131,2465,50
2019-02-21T11:20:00Z,0,1130,1396,1534,1600,1377,1518,1481,1311,1106,778,1472,50
2018-08-20T11:14:59Z,0,1146,1300,1692,1638,1800,1879,1882,1881,1777,973,2156,50
2018-10-09T11:18:54Z,6.27,1406,1388,1724,1678,1448,1738,1769,1558,1430,872,1655,50
2018-12-30T11:10:00Z,0,1274,1264,1386,1357,1232,1156,1353,1082,1026,597,1271,50
2019-01-09T11:10:02Z,0,1108,1316,1436,1494,1518,1482,1380,1403,1408,663,1139,50
2018-10-04T11:19:20Z,0,1240,1304,1536,1452,1480,1708,1547,1515,1389,1080,1972,50
2017-09-29T11:16:02Z,0.2,1189,1251,1419,1494,1415,1582,1722,1591,1360,847,1723,50
2017-06-11T11:10:12Z,8.13,1334,1583,1715,1706,1671,1936,2149,1968,1710,1225,2087,50
2019-01-02T11:19:57Z,0.06,763,949,1064,1246,969,1054,1236,993,878,480,1031,50
2017-05-19T11:05:30Z,0.27,1604,1798,1857,1963,1947,2263,2329,2082,1811,1449,2465,50
2018-07-08T11:02:15Z,0.1,1674,1726,1828,2078,2024,2318,2206,2312,2123,1498,2565,50
2018-07-23T11:05:18Z,0,1412,1638,1890,1898,2027,2121,2015,2200,2029,1404,2442,50
2018-08-02T10:59:38Z,0,1452,1730,1686,1772,1909,1958,2023,2121,1987,1438,2588,50
2017-07-28T11:04:06Z,0,1331,1494,1643,1787,1838,1908,1955,2019,1779,1173,2413,50
2018-11-30T11:09:58Z,5.25,870,863,896,932,1025,1110,1077,916,834,740,1283,50
2018-09-01T10:59:39Z,0,1256,1428,1497,1541,1777,1723,1824,1894,1721,1037,1979,50
2018-10-01T11:05:40Z,0,1108,1328,1363,1466,1639,1689,1641,1804,1682,1179,2410,50
2017-04-12T11:17:08Z,0,1317,1432,1627,1608,1615,1679,1770,1638,1442,1026,1499,50
2018-10-16T11:05:23Z,0.02,1322,1528,1730,1774,1807,1930,1829,1731,1656,909,1910,50
2017-05-02T11:09:37Z,4.49,1432,1603,1662,1765,1578,1774,1786,1807,1569,1166,2114,50
2019-01-12T11:19:58Z,0.91,1092,1362,1448,1516,1041,1310,1372,1040,989,454,945,50
2019-02-03T11:10:07Z,0.3,811,904,1026,1025,1109,982,972,1053,889,485,862,50
2018-07-18T11:03:26Z,1.3,1548,1677,1796,2094,2080,2128,2209,2237,2086,1413,2307,50
2017-06-18T11:04:15Z,1.46,1599,1730,1864,1986,2055,2094,2051,2205,2015,1505,2846,50
2017-07-21T11:07:58Z,0,1413,1693,1861,1684,1920,2027,1876,2030,1789,1389,2509,50
2018-08-15T11:18:26Z,0,1240,1316,1480,1616,1772,1783,1726,1824,1700,1128,2213,50
2018-10-06T11:00:30Z,9.38,1258,1512,1553,1646,1548,1712,1733,1569,1540,981,1932,50
2018-09-29T11:10:54Z,0.06,1288,1400,1786,1830,1473,1677,1717,1557,1467,881,1729,50
2019-01-07T11:20:01Z,0,1404,1560,1706,1906,1153,1284,1446,1343,1219,456,1007,50
2018-07-16T11:10:23Z,1.22,1328,1494,1642,1924,1905,2146,1924,1961,1931,1258,2305,50
2018-07-06T11:09:18Z,3.4,1354,1552,1650,1894,1870,1956,2097,2125,1845,1232,2210,50
2017-06-01T11:12:25Z,1.04,1329,1549,1754,1913,1622,2117,2141,1936,1665,1140,2233,50
2019-03-13T11:36:26Z,0.36,1230,1422,1620,1708,1537,1667,1634,1438,1315,747,1634,50
2018-08-27T11:06:38Z,0,1290,1570,1594,1598,1746,1825,1885,1886,1853,1233,2303,50
2018-09-24T11:14:16Z,0,1210,1354,1338,1356,1485,1693,1754,1654,1459,1087,2053,50
2018-08-30T11:14:49Z,0.18,1358,1498,1694,1542,1623,1792,1707,1825,1789,994,2027,50
2018-07-31T11:14:37Z,0,1498,1414,1588,1880,1757,1897,1889,1944,1808,1015,1984,50
2017-07-11T11:12:23Z,0,1589,1684,1794,1928,1618,1912,2015,1917,1694,1336,2261,50
2018-07-03T10:59:38Z,0.06,1668,2000,2166,2078,2274,2244,2141,2348,2207,1638,2851,50
2018-07-28T11:06:04Z,0,1444,1697,1934,1736,1960,1889,2034,2102,1956,1388,2253,50
2018-08-12T10:58:40Z,2.02,1418,1674,1660,1671,1939,1935,1904,2092,1882,1344,2408,50
2019-02-13T11:10:06Z,0,1560,1960,2662,2888,2432,2500,2459,2797,2659,1170,2880,54
2018-01-29T11:03:06Z,0,1571,1904,2323,2587,2281,2335,2302,2610,2386,1079,2598,54
2018-02-08T11:02:11Z,0.23,1326,1933,2489,2656,2400,2350,2439,2694,2471,1187,2451,54
2018-08-10T11:17:43Z,2.95,1642,2006,2508,2740,2365,2309,2347,2975,2741,1265,2810,54
2018-02-21T11:12:02Z,0.79,1583,2004,2636,2809,2389,2494,2516,2880,2653,1156,2532,54
2018-08-07T10:59:12Z,1.38,1686,2010,2450,2844,2355,2398,2573,2958,2714,1323,3013,54
2017-07-31T11:12:20Z,0,1818,2145,2454,2666,2188,2236,2430,2771,2458,1440,3039,54
2019-03-10T11:26:22Z,0,1484,1930,2434,2635,2347,2363,2454,2587,2374,1235,2921,54
2018-01-27T11:13:22Z,7.1,1725,1938,2299,2620,2251,2285,2268,2460,2247,1277,2546,54
2018-02-06T11:17:36Z,2.48,1597,1796,2339,2437,2183,2254,2227,2407,2129,978,2514,54
2018-01-22T11:13:42Z,6.21,1469,1875,2399,2581,2169,2310,2316,2598,2343,1093,2351,54
2017-04-09T11:05:29Z,0,1674,1965,2302,2609,2142,2177,2346,2546,2282,1737,3195,54
2018-06-26T11:18:03Z,0,1374,1698,2040,2354,2098,2237,2322,2698,2420,1331,2749,54
2018-02-18T11:05:29Z,4.18,1550,1923,2511,2612,2423,2418,2321,2739,2532,1333,2726,54
2019-03-18T11:34:05Z,0.03,1610,1886,2474,2902,2241,2393,2328,2746,2564,1052,2876,54
2017-11-05T11:02:31Z,6.47,1940,2453,3453,3679,3085,3184,3083,3250,2975,1652,3221,54
2017-12-23T11:14:45Z,0,1246,1681,2129,2269,1817,1935,1884,2344,2189,865,2350,54
2017-07-28T11:04:06Z,0,1579,1815,2220,2539,2083,2239,2300,2738,2435,1490,3097,54
2018-10-04T11:19:20Z,0,1516,1762,2008,2318,1948,2095,1935,2383,2147,1260,2772,54
2018-01-17T11:14:03Z,0.01,1510,1744,2185,2503,2061,2168,2187,2355,2097,1068,2061,54
2019-02-16T11:20:02Z,0,1482,1782,2362,2688,2146,2262,2291,2605,2414,1032,2671,54
2018-01-19T11:08:40Z,0,1403,1781,2321,2491,2177,2138,2255,2519,2315,924,2426,54
2019-01-14T11:10:03Z,0,1570,1952,2416,2744,2282,2306,2242,2707,2479,1025,2464,54
2018-06-23T11:05:20Z,0,1512,1815,2099,2417,2227,2272,2334,2793,2449,1450,3001,54
2019-02-11T11:19:59Z,8.31,1504,1882,2226,2574,2085,2219,2194,2387,2150,1021,2619,54
2018-08-02T10:59:38Z,0,1512,1772,2198,2458,2064,2232,2280,2745,2456,1438,2954,54
2017-10-29T11:11:56Z,0,1685,2060,2652,2820,2214,2354,2266,2575,2342,1257,2582,54
2017-12-18T11:14:49Z,0.21,1486,1778,2354,2470,2044,2070,2159,2389,2115,914,2317,54
2018-06-16T11:12:45Z,0.17,1544,1826,2170,2416,2200,2297,2256,2676,2427,1340,2960,54
2018-10-01T11:05:40Z,0,1514,1902,2306,2710,2052,2084,2156,2562,2280,1331,2983,54
2019-01-09T11:10:02Z,0,1362,1752,2124,2533,1962,2011,1981,2282,2092,1008,2597,54
2018-06-21T11:13:49Z,0,1616,1892,2344,2648,2218,2274,2380,2835,2652,1281,2905,54
2017-07-11T11:12:23Z,0,1680,2037,2277,2490,2170,2209,2429,2735,2435,1517,3067,54
2019-01-12T11:19:58Z,0.91,1482,1830,2210,2464,2041,2110,2102,2302,2087,929,2454,54
2019-02-03T11:10:07Z,0.3,1500,1842,2410,2665,2117,2362,2326,2573,2422,1035,2663,54
2019-02-08T11:10:03Z,0,1286,1736,2260,2397,2018,2205,2452,2363,2211,1063,2587,54
2017-10-26T11:07:17Z,0,1561,1937,2435,2638,2109,2126,2167,2509,2338,1418,2839,54
2017-07-21T11:07:58Z,0,1814,2221,2647,2812,2324,2307,2420,2792,2556,1645,3035,54
2019-03-15T11:22:34Z,0,1578,1924,2604,2922,2278,2519,2424,2798,2625,1189,2950,54
2018-06-13T11:09:57Z,0.42,1684,2018,2332,2647,2313,2440,2487,2887,2507,1546,3107,54
2018-09-29T11:10:54Z,0.06,1738,2066,2526,2942,2348,2426,2497,3003,2760,1135,2871,54
2019-01-07T11:20:01Z,0,1528,1924,2640,3000,2400,2519,2443,2799,2549,876,2428,54
2017-10-16T11:03:13Z,0,1465,1900,2341,2573,2154,2202,2269,2547,2259,1292,2861,54
2018-07-13T11:05:21Z,1.27,6136,5912,6195,5885,7031,6975,7016,6259,5669,7311,11993,54
2018-07-26T11:16:15Z,0,1376,1618,1908,2166,2003,2035,2152,2588,2326,1328,2794,54
2017-10-19T11:12:35Z,4.4,1573,1963,2246,2533,2074,2153,2237,2361,2081,984,2498,54
2017-09-19T11:18:08Z,1.21,1476,1856,2107,2577,2006,2114,2214,2462,2196,1266,2774,54
2019-02-08T11:10:03Z,0,1456,1762,2316,2612,2088,2318,2321,2441,2218,1104,2650,54
2017-12-05T11:04:26Z,0,1477,1905,2335,2693,2100,2018,2082,2307,2141,1012,2498,54
2018-07-31T11:14:37Z,0,1688,1980,2520,2762,2303,2462,2406,2925,2739,1214,2816,54
2017-10-06T10:59:37Z,0.01,1730,2012,2477,2821,2132,2340,2230,2567,2236,1316,3012,54
2018-10-29T11:17:09Z,5.15,1548,1746,2182,2696,2013,2072,2016,2384,1845,747,1960,54
2019-01-04T11:10:05Z,0.02,1620,1932,2452,2837,2154,2216,2277,2585,2365,988,2511,54
2017-10-09T11:15:00Z,0,1536,1832,2062,2449,1846,1969,2054,2408,2148,1312,2790,54
2017-09-06T11:01:39Z,1.89,1739,2068,2464,2799,2304,2501,2457,2818,2547,1433,2953,54
2019-01-27T11:20:03Z,1.42,1558,1968,2730,2994,2489,2650,2674,2974,2712,984,2670,54
2017-07-01T11:17:46Z,0.97,1531,1709,2001,2248,2019,2125,2144,2600,2343,1441,2925,54
2017-09-16T11:05:23Z,2.59,1655,1893,2276,2643,2150,2245,2194,2602,2281,1531,3099,54
2019-02-26T11:34:02Z,0,1560,1852,2380,2744,2224,2287,2366,2695,2517,1016,2689,54
2017-11-18T11:16:33Z,0,1678,1845,2256,2494,2032,2113,2001,2327,2124,1184,2434,54
2018-08-25T11:16:24Z,0,1316,1648,1968,2252,1956,2027,2048,2484,2218,1225,2713,54
2018-09-19T11:12:56Z,1.62,1566,1914,2440,2666,2335,2314,2435,2917,2677,960,2740,54
2017-08-17T11:05:25Z,0,1612,2000,2274,2549,2217,2170,2190,2727,2459,1543,3057,54
2018-06-13T10:57:37Z,1.11,1652,1960,2252,2534,2287,2398,2477,2873,2498,1520,3076,54
2018-09-24T11:14:16Z,0,1362,1656,1940,2138,1869,1961,2049,2430,2217,1247,2704,54
2017-08-20T11:12:20Z,0,1616,1905,2287,2442,2121,2140,2191,2665,2321,1591,2979,54
2017-05-22T11:09:12Z,0.02,1567,1883,2105,2286,2130,2195,2199,2680,2342,1417,3178,54
2018-07-11T11:11:39Z,0.01,1684,1988,2400,2722,2271,2387,2401,2948,2709,1286,2869,54
2019-02-21T11:20:00Z,0,1438,1712,2008,2416,2021,2093,2128,2349,2094,1077,2594,54
